entrez,symbol,term_name,term_id,source
80349,WDR61,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
124997,WDR81,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
29062,WDR91,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
23038,WDTC1,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7465,WEE1,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7466,WFS1,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
65125,WNK1,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7485,WRB,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
55884,WSB2,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7490,WT1,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
6846,XCL2,Positive hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000029,CRB
331,XIAP,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7507,XPA,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
57510,XPO5,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7518,XRCC4,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
2547,XRCC6,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
143570,XRRA1,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
51067,YARS2,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
8089,YEATS4,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
84272,YIPF4,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
374887,YJEFN3,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
10652,YKT6,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
91746,YTHDC1,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
100381270,ZBED6,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7541,ZBTB14,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
57659,ZBTB4,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
9925,ZBTB5,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
653121,ZBTB8A,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
23091,ZC3H13,Positive hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000029,CRB
124245,ZC3H18,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
23144,ZC3H3,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
84524,ZC3H8,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
55596,ZCCHC8,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
84240,ZCCHC9,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
85437,ZCRB1,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
54503,ZDHHC13,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7763,ZFAND5,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
196441,ZFC3H1,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
161882,ZFPM1,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
51663,ZFR,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7546,ZIC2,Positive hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000029,CRB
153527,ZMAT2,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
55954,ZMAT5,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
9203,ZMYM3,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7690,ZNF131,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7691,ZNF132,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7727,ZNF174,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7756,ZNF207,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
140883,ZNF280B,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
23528,ZNF281,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
25799,ZNF324,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
84449,ZNF333,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
63925,ZNF335,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
84905,ZNF341,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
149076,ZNF362,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
171017,ZNF384,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
84307,ZNF397,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
203523,ZNF449,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
284443,ZNF493,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
118472,ZNF511,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
147807,ZNF524,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
55205,ZNF532,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
115196,ZNF554,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
163081,ZNF567,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
64763,ZNF574,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
90850,ZNF598,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
93474,ZNF670,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
57116,ZNF695,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
100287226,ZNF729,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
126375,ZNF792,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
7637,ZNF84,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
11055,ZPBP,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
9406,ZRANB2,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
8233,ZRSR2,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
79149,ZSCAN5A,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
11130,ZWINT,Negative hit with Survival PSAP KO CRISPRi in Glutamatergic Neuron,CRB:0000030,CRB
127550,A3GALT2,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
65985,AACS,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
79719,AAGAB,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
441376,AARD,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
26154,ABCA12,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
21,ABCA3,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
4363,ABCC1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
8714,ABCC3,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
215,ABCD1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
10061,ABCF2,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
39,ACAT2,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
79777,ACBD4,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
51554,ACKR4,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
84532,ACSS1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
71,ACTG1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
8728,ADAM19,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
117,ADCYAP1R1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
113622,ADPRHL1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
54936,ADPRHL2,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
158,ADSL,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
79814,AGMAT,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
26523,AGO1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
8540,AGPS,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
64902,AGXT2,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
25909,AHCTF1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
199,AIF1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
254268,AKNAD1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
8574,AKR7A2,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
211,ALAS1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
29929,ALG6,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
79053,ALG8,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
239,ALOX12,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
51433,ANAPC5,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
51434,ANAPC7,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
83854,ANGPTL6,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
54882,ANKHD1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
404734,ANKHD1-EIF4EBP3,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
23253,ANKRD12,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
338692,ANKRD13D,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
283373,ANKRD52,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
55139,ANKZF1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
10541,ANP32B,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
307,ANXA4,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
160,AP2A1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
8120,AP3B2,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
26985,AP3M1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
1176,AP3S1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
27301,APEX2,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
200315,APOBEC3A,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
27350,APOBEC3C,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
140564,APOBEC3D,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
403314,APOBEC4,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
26060,APPL1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
367,AR,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
374,AREG,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
9870,AREL1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
55082,ARGLU1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
9824,ARHGAP11A,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
58504,ARHGAP22,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
393,ARHGAP4,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
55160,ARHGEF10L,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
445328,ARHGEF35,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
445328,ARHGEF35,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
55701,ARHGEF40,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
51742,ARID4B,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
100506084,ARL17B,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
406,ARNTL,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
414,ARSD,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
51130,ASB3,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
25842,ASF1A,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
9776,ATG13,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
22863,ATG14,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
79065,ATG9A,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
478,ATP1A3,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
481,ATP1B1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
495,ATP4A,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
9296,ATP6V1F,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
51606,ATP6V1H,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
25814,ATXN10,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
64343,AZI2,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
2583,B4GALNT1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
9334,B4GALT5,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
55509,BATF3,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
8537,BCAS1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
56647,BCCIP,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
594,BCKDHB,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
23786,BCL2L13,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
100529063,BCL2L2-PABPN1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
602,BCL3,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
604,BCL6,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
8678,BECN1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
389206,BEND4,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
221336,BEND6,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
274,BIN1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
330,BIRC3,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
259282,BOD1L1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
2186,BPTF,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
672,BRCA1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
675,BRCA2,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
23774,BRD1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
29117,BRD7,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
10902,BRD8,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
65980,BRD9,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
55845,BRK1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
25855,BRMS1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
7862,BRPF1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
682,BSG,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
9044,BTAF1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
11119,BTN3A1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
220979,C10orf25,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
399949,C11orf88,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
79794,C12orf49,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
400073,C12orf76,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
84529,C15orf41,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
10438,C1D,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
29071,C1GALT1C1,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
127687,C1orf122,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
54991,C1orf159,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
400831,C20orf202,Association with Reactive Oxygen Species (CellRox Intensity) in Glutamatergic Neuron,CRB:0000031,CRB
